ID;Pos;PointOrder;ZoneLightID
1379;-4615.57080078125,-1835.6339111328125;17;153
1380;-4589.46826171875,-1528.7900390625;18;153
1381;-4465.72509765625,-1247.173095703125;19;153
1382;-4069.4501953125,-1048.7900390625;20;153
1383;-3600.684326171875,-608.5842895507812;23;153
1384;-3614.975830078125,-866.1339111328125;24;153
1385;-3353.550048828125,-1120.5899658203125;25;153
1386;-3049.960205078125,-1399.5601806640625;26;153
1387;-2442.7900390625,-1555.4599609375;27;153
1388;-2046.8900146484375,-1454.949951171875;28;153
1389;-1546.3699951171875,-1186.2301025390625;29;153
1390;-1056.1199951171875,-1276.4801025390625;30;153
1391;-748.426025390625,-1227.25;31;153
1392;-364.83599853515625,-747.2540283203125;32;153
1393;-20.22089958190918,-960.5880126953125;33;153
1394;199.26600646972656,-1202.6400146484375;34;153
1395;463.8819885253906,-864.177001953125;35;153
1396;1030.0400390625,-847.7670288085938;36;153
1397;1542.8599853515625,-864.177001953125;37;153
1398;1224.9100341796875,-1932.9000244140625;38;153
1399;1275.1600341796875,-2470.330078125;39;153
1400;1504.9100341796875,-3318.5400390625;40;153
1401;1772.5999755859375,-3790.329833984375;41;153
1402;1463.8800048828125,-3865.2001953125;42;153
1403;950.0349731445312,-3795.460205078125;43;153
1404;59.77910232543945,-3746.22998046875;44;153
1421;-5817.43017578125,-7440;1;155
1422;-6106.66015625,-6412.31005859375;2;155
1423;-6131.27978515625,-5113.85009765625;3;155
1424;-5568.5712890625,-4464.22265625;8;155
1425;-5442.5087890625,-4776.16357421875;9;155
1426;-5242.33935546875,-5015.07275390625;10;155
1427;-4721.69580078125,-4774.79248046875;14;155
1428;-4492.9482421875,-4671.96337890625;16;155
1429;-4411.83837890625,-4648.84130859375;17;155
1430;-4070.88623046875,-4382.30517578125;20;155
1431;-3987.2666015625,-4274.42529296875;21;155
1432;-3970.62841796875,-4206.09375;22;155
1433;-3780.682861328125,-4134.80712890625;25;155
1434;-3659.489990234375,-4134.35986328125;26;155
1435;-3507.68994140625,-4086.149658203125;27;155
1436;-3332.946533203125,-3682.43310546875;28;155
1437;-3091.219482421875,-3599.979736328125;29;155
1438;-2927.15966796875,-3406.878173828125;30;155
1439;-2796.213623046875,-3322.433837890625;31;155
1440;-2563.22119140625,-3373.371337890625;32;155
1441;-2437.81787109375,-3700.167236328125;33;155
1442;-2098.51806640625,-4259.26025390625;35;155
1443;-1635.0960693359375,-4707.18896484375;36;155
1444;-1518.072998046875,-6059.31494140625;39;155
1445;-1860.510009765625,-6775.3798828125;40;155
1446;-2518.969970703125,-7520;41;155
1447;-3355.89990234375,-7969.22998046875;42;155
1448;-4752.81982421875,-8055.3896484375;43;155
1449;4790.7001953125,-5091.4501953125;1;156
1450;4372.68994140625,-4599.97998046875;2;156
1451;3846.149658203125,-3891.510009765625;3;156
1452;3517.949951171875,-3412.5400390625;4;156
1453;3408.199951171875,-2853.56005859375;5;156
1454;3542.56005859375,-2178.68994140625;6;156
1455;4065.639892578125,-2353.570068359375;7;156
1456;4381.5400390625,-1639.199951171875;8;156
1457;4763.080078125,-1302.7900390625;9;156
1458;5157.9501953125,-1120.2301025390625;10;156
1459;5420.509765625,-1277.1500244140625;11;156
1460;5653.330078125,-1979.7200927734375;12;156
1461;5847.14306640625,-2457.41650390625;13;156
1462;5899.49072265625,-2976.639892578125;14;156
1463;5948.72021484375,-3333.56005859375;15;156
1464;5876.92041015625,-3782.7900390625;16;156
1465;5671.7900390625,-4008.43017578125;17;156
1466;5374.35986328125,-4065.870361328125;18;156
1467;5124.10009765625,-4096.64013671875;19;156
1468;5064.60986328125,-4428.9501953125;20;156
1469;4973.83984375,-5044.39990234375;21;156
1470;-928.9453125,866.2483520507812;1;157
1471;-1107.68994140625,683.0759887695312;2;157
1472;-1224.898681640625,698.6112060546875;3;157
1473;-1366.8399658203125,740.5120239257812;4;157
1474;-1485.1300048828125,574.3560180664062;5;157
1475;-1710.38525390625,317.5294189453125;6;157
1476;-2174.734130859375,223.73980712890625;7;157
1477;-2539.2978515625,279.2032470703125;8;157
1478;-2888.199951171875,828.7150268554688;9;157
1479;-3138.460205078125,1456.4100341796875;10;157
1480;-3130.260009765625,2235.89990234375;11;157
1481;-2884.10009765625,2691.280029296875;12;157
1482;-2543.590087890625,3023.590087890625;13;157
1483;-2043.079833984375,3261.5400390625;14;157
1484;-785.6400146484375,3222.56005859375;15;157
1485;-239.99899291992188,2910.77001953125;16;157
1486;-301.5370178222656,2547.68994140625;17;157
1487;-539.4860229492188,2246.14990234375;18;157
1488;-660.5120239257812,1903.590087890625;19;157
1489;-766.4949951171875,1602.7301025390625;20;157
1490;-780.1699829101562,1480.3399658203125;21;157
1491;-886.8369750976562,1360;22;157
1492;-905.2990112304688,1237.6099853515625;23;157
1493;-845.8109741210938,1015.3800048828125;24;157
1494;1583.5899658203125,661.8820190429688;1;158
1495;1513.8499755859375,485.4710388183594;2;158
1496;1313.652099609375,201.57720947265625;4;158
1497;806.1550903320312,38.291900634765625;7;158
1498;557.9500122070312,444.4460144042969;9;158
1499;418.4630126953125,540.8560180664062;10;158
1500;12.308799743652344,554.1890258789062;11;158
1501;-365.12701416015625,481.3689880371094;12;158
1502;-510.76800537109375,537.7789916992188;13;158
1503;-634.8709716796875,652.6510009765625;14;158
1504;-853.3319702148438,1015.72998046875;15;158
1505;-911.7940673828125,1237.27001953125;16;158
1506;-894.3579711914062,1363.4200439453125;17;158
1507;-785.6400146484375,1478.2900390625;18;158
1508;-774.3579711914062,1605.469970703125;19;158
1509;-660.5120239257812,1910.090087890625;20;158
1510;-551.7940063476562,2255.72998046875;21;158
1511;-313.8450012207031,2553.159912109375;22;158
1512;-252.30702209472656,2905.97998046875;23;158
1513;927.1809692382812,3558.2900390625;24;158
1514;2139.489990234375,3344.960205078125;25;158
1515;2512.820068359375,2499.830078125;26;158
1516;1835.9000244140625,2694.699951171875;27;158
1517;1526.1500244140625,2407.52001953125;28;158
1518;1456.4100341796875,1872.1400146484375;29;158
1519;1530.260009765625,1342.9100341796875;30;158
1520;1612.3101806640625,1022.9099731445312;31;158
1521;-3628.719970703125,-673.8460083007812;1;159
1522;-3574.360107421875,-136.41099548339844;2;159
1523;-3427.68994140625,366.15301513671875;3;159
1524;-2847.179931640625,463.5889892578125;4;159
1525;-2322.050048828125,455.3840026855469;5;159
1526;-2016.409912109375,499.4869689941406;6;159
1527;-1790.77001953125,460.5119934082031;7;159
1528;-1605.1300048828125,583.5889892578125;8;159
1529;-1234.8699951171875,650.2559814453125;9;159
1530;-758.9749755859375,627.6920166015625;10;159
1531;-573.333984375,522.051025390625;11;159
1532;-242.052001953125,480;12;159
1533;-246.1540069580078,233.84600830078125;13;159
1534;-327.17999267578125,-32.820899963378906;14;159
1535;-348.7179870605469,-397.9490051269531;15;159
1536;-341.53900146484375,-726.1539916992188;16;159
1537;-743.5900268554688,-1228.719970703125;17;159
1538;-1047.1800537109375,-1286.1500244140625;18;159
1539;-1549.739990234375,-1192.8199462890625;19;159
1540;-2046.1500244140625,-1473.8499755859375;20;159
1541;-2436.919921875,-1572.3101806640625;21;159
1542;-3049.22998046875,-1403.0799560546875;22;159
1543;-3351.800048828125,-1121.030029296875;23;159
1544;-3642.050048828125,-870.77001953125;24;159
1553;-328.20599365234375,-1974.6998291015625;1;162
1554;-900.5130004882812,-1525.469970703125;2;162
1555;-1185.6400146484375,-1367.52001953125;3;162
1556;-1357.949951171875,-1283.4200439453125;4;162
1557;-1448.2099609375,-1113.1600341796875;5;162
1558;-2075.89990234375,-763.0770263671875;6;162
1559;-2753.121826171875,-160.68170166015625;7;162
1560;-2834.677001953125,11.015299797058105;8;162
1561;-2525.625,384.4560546875;9;162
1562;-2166.14990234375,272.82000732421875;10;162
1563;-1718.9801025390625,365.12799072265625;11;162
1564;-1375.796875,762.1926879882812;12;162
1565;-1103.8192138671875,720.1318359375;13;162
1566;-935.8600463867188,886.8175048828125;14;162
1567;-838.9749755859375,996.9219970703125;15;162
1568;-631.7949829101562,662.5640258789062;16;162
1569;-508.7189636230469,541.5380249023438;17;162
1570;-356.92401123046875,486.1529846191406;18;162
1571;8.204270362854004,555.89697265625;19;162
1572;420.5119934082031,551.7940063476562;20;162
1573;564.1019897460938,449.2300109863281;21;162
1574;814.3579711914062,45.12770080566406;22;162
1575;1496.1749267578125,11.153103828430176;26;162
1576;1462.5601806640625,-672.8209838867188;27;162
1577;949.7429809570312,-1111.800048828125;28;162
1578;830.7680053710938,-1881.0299072265625;29;162
1579;992.8200073242188,-2020.510009765625;30;162
1580;857.4349975585938,-2455.389892578125;31;162
1581;424.614990234375,-1786.6700439453125;32;162
1582;20.511999130249023,-1760;33;162
1747;-4097.5,2908.27001953125;1;187
1748;-3682.18017578125,2932.580078125;2;187
1749;-3595.06005859375,3102.760009765625;3;187
1750;-3376.260009765625,3297.25;4;187
1751;-3157.449951171875,3376.260009765625;5;187
1752;-2875.85009765625,3301.300048828125;7;187
1753;-2701.610107421875,3214.179931640625;8;187
1754;-2626.64990234375,3094.64990234375;9;187
1755;-2543.590087890625,2902.18994140625;10;187
1756;-2415.949951171875,2695.5400390625;11;187
1757;-2257.929931640625,2306.56005859375;12;187
1758;-2112.06005859375,1856.7899169921875;13;187
1759;-2063.43994140625,1273.3199462890625;14;187
1760;-2118.139892578125,550.051025390625;15;187
1761;-2537.510009765625,-726.302978515625;16;187
1762;-3935.420166015625,-1492.1099853515625;17;187
1763;-5777.02001953125,-240.07199096679688;18;187
1765;-3015.639892578125,3361.070068359375;6;187
1766;-5670.080078125,1996.7086181640625;19;187
2030;-5017.81103515625,-5036.37744140625;1;237
2031;-4880.712890625,-4999.63232421875;2;237
2032;-4710.01708984375,-4784.06103515625;4;237
2033;-4200.29443359375,-4487.10595703125;9;237
2034;-3972.94091796875,-4283.00634765625;11;237
2035;-4030.354248046875,-4097.01171875;13;237
2036;-4097.65185546875,-4021.780517578125;14;237
2037;-4258.0537109375,-3714.470947265625;16;237
2038;-4368.15625,-3609.562255859375;17;237
2039;-4556.01025390625,-3535.88525390625;19;237
2040;-4772.94775390625,-3847.6064453125;23;237
2041;-4764.56396484375,-4037.1689453125;25;237
2042;-5115.35791015625,-4204.35546875;32;237
2043;-5410.89453125,-4262.81103515625;36;237
2044;-5592,-4459.10302734375;39;237
2045;-5448.99951171875,-4791.86376953125;40;237
2046;-5248.95947265625,-5035.5361328125;41;237
2225;8009.650390625,-3430.3798828125;1;282
2226;8017.77001953125,-3576.52001953125;2;282
2227;7814.7900390625,-3430.3798828125;3;282
2228;7514.36962890625,-3414.139892578125;4;282
2229;7254.56005859375,-3194.919921875;5;282
2230;7149.009765625,-2959.460205078125;6;282
2231;7100.2900390625,-2537.260009765625;7;282
2232;7165.25,-2147.5400390625;8;282
2233;7368.22998046875,-1977.0299072265625;9;282
2234;7676.759765625,-1920.1998291015625;10;282
2235;8009.650390625,-1952.670166015625;11;282
2236;8245.1103515625,-2106.93994140625;12;282
2237;8269.4599609375,-2334.280029296875;13;282
2238;8228.8701171875,-2521.02001953125;14;282
2239;8253.2314453125,-2748.360107421875;15;282
2240;8269.4599609375,-2951.340087890625;16;282
2241;8261.3408203125,-3162.43994140625;17;282
2242;4943.16015625,-5086.6298828125;1;283
2243;5044.64990234375,-4426.93994140625;2;283
2244;5115.68994140625,-4102.17041015625;3;283
2245;5359.27001953125,-4081.870361328125;4;283
2246;5643.43994140625,-4010.829833984375;5;283
2247;5887.02001953125,-3787.550048828125;6;283
2248;5947.92041015625,-3320.68994140625;7;283
2249;5907.31982421875,-2945.169921875;8;283
2250;5826.1298828125,-2437.719970703125;9;283
2251;5998.66015625,-2133.25;10;283
2252;6323.43017578125,-2224.590087890625;11;283
2253;6577.16015625,-2143.39990234375;12;283
2254;6881.6298828125,-2123.10009765625;13;283
2255;7155.66015625,-2153.550048828125;14;283
2256;7125.2099609375,-2559.510009765625;15;283
2257;7135.35986328125,-2935.02001953125;16;283
2258;7206.39990234375,-3178.60009765625;17;283
2259;7510.86962890625,-3391.72998046875;18;283
2260;7815.34033203125,-3442.47998046875;19;283
2261;7998.02978515625,-3594.710205078125;20;283
2262;8190.8603515625,-3412.030029296875;21;283
2263;8312.650390625,-3229.35009765625;22;283
2264;8586.669921875,-3401.8798828125;23;283
2265;8688.169921875,-4142.759765625;24;283
2266;8546.080078125,-4538.580078125;25;283
2267;8221.3095703125,-5066.330078125;26;283
2268;8018.330078125,-5451.99072265625;27;283
2269;7886.3896484375,-5807.2099609375;28;283
2270;7490.5693359375,-5543.330078125;29;283
2271;7125.2099609375,-5431.68994140625;30;283
2272;6607.60986328125,-5441.83984375;31;283
2273;6130.60009765625,-5431.68994140625;32;283
2274;5866.72998046875,-5573.77978515625;33;283
2275;5572.39990234375,-5370.7998046875;34;283
2307;-2445.7236328125,-3717.931884765625;1;292
2308;-2571.818115234375,-3387.718017578125;2;292
2309;-2798.335693359375,-3340.136962890625;3;292
2310;-2918.825439453125,-3421.818603515625;4;292
2311;-3085.14013671875,-3613.326171875;5;292
2312;-3315.540771484375,-3702.954345703125;6;292
2313;-3494.83154296875,-4097.751953125;7;292
2314;-3657.901123046875,-4152.30712890625;8;292
2315;-3975.154541015625,-4132.1845703125;9;292
2316;-4186.56640625,-3899.132080078125;12;292
2317;-4369.35546875,-3623.173583984375;14;292
2318;-4471.869140625,-3577.365234375;15;292
2319;-4607.5751953125,-3491.25048828125;17;292
2320;-4580.27001953125,-3053.85009765625;20;292
2321;-4531.56005859375,-2645.860107421875;21;292
2322;-4558.14990234375,-2403.359619140625;22;292
2323;-4369.10400390625,-2116.080078125;23;292
2324;-4229.1201171875,-2018.6500244140625;24;292
2325;-4216.93994140625,-1695.9100341796875;25;292
2326;-4283.92041015625,-1391.43994140625;26;292
2327;-4265.64990234375,-1056.52001953125;27;292
2328;-4454.42041015625,-685.0609741210938;28;292
2329;-4576.36181640625,-401.44622802734375;29;292
2330;-4533.58984375,161.37100219726562;31;292
2331;-3990.573486328125,349.5609436035156;33;292
2332;-3369.81201171875,237.14414978027344;34;292
2333;-2704.267578125,-90.09244537353516;35;292
2334;-2129.298583984375,-601.0350341796875;36;292
2335;-1851.8470458984375,-1068.6048583984375;37;292
2336;-2287.7353515625,-1828.4310302734375;38;292
2337;-2362.60302734375,-2499.230712890625;40;292
2338;-2331.74267578125,-3497.85986328125;42;292
2339;-2089.68994140625,607.927001953125;1;293
2340;-2312.969970703125,447.5719909667969;2;293
2341;-2836.659912109375,469.9000244140625;3;293
2342;-3427.340087890625,354.20098876953125;4;293
2343;-3563.340087890625,-134.98399353027344;5;293
2344;-3602.651611328125,-619.5783081054688;6;293
2345;-3719.647216796875,-650.9803466796875;7;293
2346;-3933.1806640625,-742.5613403320312;9;293
2347;-4064.7001953125,-801.2144165039062;10;293
2348;-4612.75,-697.2420043945312;12;293
2349;-4734.5400390625,-465.8439636230469;13;293
2350;-5353.8623046875,-319.6972351074219;14;293
2351;-5940.25,179.63699340820312;15;293
2352;-5964.90380859375,528.8811645507812;16;293
2353;-5940.94677734375,914.285400390625;17;293
2354;-6098.56982421875,1245.2900390625;18;293
2355;-6013.31982421875,1750.7099609375;19;293
2356;-6238.6298828125,2109.989990234375;20;293
2357;-6317.7900390625,2371.830078125;21;293
2358;-5992.5478515625,2281.327392578125;22;293
2359;-5333.17041015625,2157.51513671875;25;293
2360;-3740.718017578125,3051.170654296875;47;293
2361;-3358.38671875,3083.302978515625;50;293
2362;-2663.620361328125,3143.274658203125;54;293
2363;-2140.43994140625,3139.10009765625;55;293
2364;-2193.210205078125,2854.929931640625;56;293
2365;-2398.219970703125,2684.429931640625;57;293
2366;-2343.419921875,2284.550048828125;58;293
2367;-2402.280029296875,1819.7301025390625;59;293
2368;-2379.960205078125,1316.3299560546875;60;293
2369;-2105.929931640625,1080.8699951171875;61;293
2370;-2026.77001953125,784.52099609375;62;293
2371;-5965.61669921875,-30.647024154663086;1;294
2372;-5975.37255859375,-518.0918579101562;3;294
2373;-6146.13330078125,-662.6089477539062;4;294
2374;-6303.2275390625,-447.5223693847656;5;294
2375;-6789.72021484375,-160.25643920898438;6;294
2376;-7173.7626953125,-63.1253547668457;8;294
2377;-7671.77685546875,-60.38246154785156;9;294
2378;-8174.66845703125,-205.0026092529297;10;294
2379;-8338.0595703125,246.92372131347656;11;294
2380;-8186.24072265625,822.0730590820312;12;294
2381;-8214.650390625,1045.3499755859375;13;294
2382;-8401.400390625,1118.4300537109375;14;294
2383;-8653.0908203125,846.4310302734375;15;294
2384;-9166.6298828125,935.7429809570312;16;294
2385;-9842.5595703125,962.1309814453125;17;294
2386;-10787.6298828125,2011.88671875;18;294
2387;-10861.517578125,2412.893798828125;19;294
2388;-10396.1201171875,3054.894775390625;20;294
2389;-9789.8134765625,3304.590087890625;21;294
2390;-9384.451171875,3443.512451171875;22;294
2391;-8906.859375,3539.857421875;23;294
2392;-8400.228515625,3579.537841796875;24;294
2393;-7028.22119140625,3633.791748046875;25;294
2394;-6525.75244140625,3285.23486328125;26;294
2395;-6326.93017578125,2409.389892578125;27;294
2396;-5981.85986328125,1747.6700439453125;28;294
2397;-6075.22998046875,1276.75;29;294
2398;-5941.259765625,911.385009765625;30;294
2399;-5926.291015625,186.6258087158203;31;294
2400;-5934.47509765625,81.7803726196289;32;294
2401;-1823.7899169921875,-4503.14013671875;1;295
2402;-2262.22998046875,-4484.8701171875;2;295
2403;-2542.340087890625,-4162.1298828125;3;295
2404;-2371.840087890625,-3741.960205078125;4;295
2405;-2377.929931640625,-3388.77001953125;5;295
2406;-2195.239990234375,-3047.760009765625;6;295
2407;-2712.840087890625,-2633.679931640625;7;295
2408;-3260.889892578125,-2499.710205078125;8;295
2409;-3687.149658203125,-2505.800048828125;9;295
2410;-4521.41015625,-2615.409912109375;10;295
2411;-4801.52001953125,-3011.22998046875;11;295
2412;-5081.64013671875,-3053.85009765625;12;295
